Time interval: 40
Azimuth angle: 35
Type: Harpoon
3008.84 4297.07 15.00
3002.65 4288.23 15.00
2996.45 4279.38 15.00
2990.26 4270.53 15.00
2984.06 4261.69 15.00
2977.87 4252.84 15.00
2971.68 4243.99 15.00
2965.48 4235.15 15.00
2959.29 4226.30 15.00
2953.09 4217.45 15.00
2946.90 4208.60 15.00
2940.70 4199.76 15.00
2934.51 4190.91 15.00
2928.31 4182.06 15.00
2922.12 4173.22 15.00
2915.92 4164.37 15.00
2909.73 4155.52 15.00
2903.53 4146.68 15.00
2897.34 4137.83 15.00
2891.14 4128.98 15.00
2884.95 4120.14 15.00
2878.76 4111.29 15.00
2872.56 4102.44 15.00
2866.37 4093.60 15.00
2860.17 4084.75 15.00
2853.98 4075.90 15.00
2847.78 4067.06 15.00
2841.59 4058.21 15.00
2835.39 4049.36 15.00
2829.20 4040.51 15.00
2823.00 4031.67 15.00
2816.81 4022.82 15.00
2810.61 4013.97 15.00
2804.42 4005.13 15.00
2798.23 3996.28 15.00
2792.03 3987.43 15.00
2785.84 3978.59 15.00
2779.64 3969.74 15.00
2773.45 3960.89 15.00
2767.25 3952.05 15.00
2761.06 3943.20 15.00
2754.86 3934.35 15.00
2748.67 3925.51 15.00
2742.47 3916.66 15.00
2736.28 3907.81 15.00
2730.08 3898.97 15.00
2723.89 3890.12 15.00
2717.70 3881.27 15.00
2711.50 3872.42 15.00
2705.31 3863.58 15.00
2699.11 3854.73 15.00
2692.92 3845.88 15.00
2686.72 3837.04 15.00
2680.53 3828.19 15.00
2674.33 3819.34 15.00
2668.14 3810.50 15.00
2661.94 3801.65 15.00
2655.75 3792.80 15.00
2649.55 3783.96 15.00
2643.36 3775.11 15.00
2637.17 3766.26 15.00
2630.97 3757.42 15.00
2624.78 3748.57 15.00
2618.58 3739.72 15.00
2612.39 3730.88 15.00
2606.19 3722.03 15.00
2600.00 3713.18 15.00
2593.80 3704.33 15.00
2587.61 3695.49 15.00
2581.41 3686.64 15.00
2575.22 3677.79 15.00
2569.02 3668.95 15.00
2562.83 3660.10 15.00
2556.64 3651.25 15.00
2550.44 3642.41 15.00
2544.25 3633.56 15.00
2538.05 3624.71 15.00
2531.86 3615.87 15.00
2525.66 3607.02 15.00
2519.47 3598.17 15.00
2513.27 3589.33 15.00
2507.08 3580.48 15.00
2500.88 3571.63 15.00
2494.69 3562.79 15.00
2488.49 3553.94 15.00
2482.30 3545.09 15.00
2476.11 3536.24 15.00
2469.91 3527.40 15.00
2463.72 3518.55 15.00
2457.52 3509.70 15.00
2451.33 3500.86 15.00
2445.13 3492.01 15.00
2438.94 3483.16 15.00
2432.74 3474.32 15.00
2426.55 3465.47 15.00
2420.35 3456.62 15.00
2414.16 3447.78 15.00
2407.96 3438.93 15.00
2401.77 3430.08 15.00
2395.57 3421.24 15.00
2389.38 3412.39 15.00
2383.19 3403.54 15.00
2376.99 3394.70 15.00
2370.80 3385.85 15.00
2364.60 3377.00 15.00
2358.41 3368.15 15.00
2352.21 3359.31 15.00
2346.02 3350.46 15.00
2339.82 3341.61 15.00
2333.63 3332.77 15.00
2327.43 3323.92 15.00
2321.24 3315.07 15.00
2315.04 3306.23 15.00
2308.85 3297.38 15.00
2302.66 3288.53 15.00
2296.46 3279.69 15.00
2290.27 3270.84 15.00
2284.07 3261.99 15.00
2277.88 3253.15 15.00
2271.68 3244.30 15.00
2265.49 3235.45 15.00
2259.29 3226.61 15.00
2253.10 3217.76 15.00
2246.90 3208.91 15.00
2240.71 3200.06 15.00
2234.51 3191.22 15.00
2228.32 3182.37 15.00
2222.13 3173.52 15.00
2215.93 3164.68 15.00
2209.74 3155.83 15.00
2203.54 3146.98 15.00
2197.35 3138.14 15.00
2191.15 3129.29 15.00
2184.96 3120.44 15.00
2178.76 3111.60 15.00
2172.57 3102.75 15.00
2166.37 3093.90 15.00
2160.18 3085.06 15.00
2153.98 3076.21 15.00
2147.79 3067.36 15.00
2141.60 3058.52 15.00
2135.40 3049.67 15.00
2129.21 3040.82 15.00
2123.01 3031.97 15.00
2116.82 3023.13 15.00
2110.62 3014.28 15.00
2104.43 3005.43 15.00
2098.23 2996.59 15.00
2092.04 2987.74 15.00
2085.84 2978.89 15.00
2079.65 2970.05 15.00
2073.45 2961.20 15.00
2067.26 2952.35 15.00
2061.07 2943.51 15.00
2054.87 2934.66 15.00
2048.68 2925.81 15.00
2042.48 2916.97 15.00
2036.29 2908.12 15.00
2030.09 2899.27 15.00
2023.90 2890.43 15.00
2017.70 2881.58 15.00
2011.51 2872.73 15.00
2005.31 2863.88 15.00
1999.12 2855.04 15.00
1992.92 2846.19 15.00
1986.73 2837.34 15.00
1980.54 2828.50 15.00
1974.34 2819.65 15.00
1968.15 2810.80 15.00
1961.95 2801.96 15.00
1955.76 2793.11 15.00
1949.56 2784.26 15.00
1943.37 2775.42 15.00
1937.17 2766.57 15.00
1930.98 2757.72 15.00
1924.78 2748.88 15.00
1918.59 2740.03 15.00
1912.39 2731.18 15.00
1906.20 2722.34 15.00
1900.00 2713.49 15.00
1893.81 2704.64 15.00
1887.62 2695.79 15.00
1881.42 2686.95 15.00
1875.23 2678.10 15.00
1869.03 2669.25 15.00
1862.84 2660.41 15.00
1856.64 2651.56 15.00
1850.45 2642.71 15.00
1844.25 2633.87 15.00
1838.06 2625.02 15.00
1831.86 2616.17 14.64
1825.67 2607.33 14.33
1819.48 2598.49 13.93
1813.29 2589.65 13.44
1807.10 2580.81 12.85
1800.92 2571.98 12.18
1794.74 2563.15 11.41
1788.56 2554.33 10.54
1782.39 2545.52 9.59
1776.22 2536.71 8.73
1770.05 2527.89 7.94
1763.86 2519.06 7.25
1757.68 2510.23 6.65
1751.49 2501.39 6.14
1745.31 2492.56 5.73
1739.11 2483.71 5.41
1732.92 2474.87 5.18
1726.73 2466.02 5.04
1720.53 2457.18 5.00
1714.34 2448.33 5.00
1708.14 2439.48 5.00
1701.95 2430.64 5.00
1695.76 2421.79 5.00
1689.56 2412.94 5.00
1683.37 2404.10 5.00
1677.17 2395.25 5.00
1670.98 2386.40 5.00
1664.78 2377.56 5.00
1658.59 2368.71 5.00
1652.39 2359.86 5.00
1646.20 2351.02 5.00
1640.00 2342.17 5.00
1633.81 2333.32 5.00
1627.61 2324.47 5.00
1621.42 2315.63 5.00
1615.23 2306.78 5.00
1609.03 2297.93 5.00
1602.84 2289.09 5.00
1596.64 2280.24 5.00
1590.45 2271.39 5.00
1584.25 2262.55 5.00
1578.06 2253.70 5.00
1571.86 2244.85 5.00
1565.67 2236.01 5.00
1559.47 2227.16 5.00
1553.28 2218.31 5.00
1547.08 2209.47 5.00
1540.89 2200.62 5.00
1534.70 2191.77 5.00
1528.50 2182.93 5.00
1522.31 2174.08 5.00
1516.11 2165.23 5.00
1509.92 2156.38 5.00
1503.72 2147.54 5.00
1497.53 2138.69 5.00
1491.33 2129.84 5.00
1485.14 2121.00 5.00
1478.94 2112.15 5.00
1472.75 2103.30 5.00
1466.55 2094.46 5.00
1460.36 2085.61 5.00
1454.17 2076.76 5.00
1447.97 2067.92 5.00
1441.78 2059.07 5.00
1435.58 2050.22 5.00
1429.39 2041.38 5.00
1423.19 2032.53 5.00
1417.00 2023.68 5.00
1410.80 2014.84 5.00
1404.61 2005.99 5.00
1398.41 1997.14 5.00
1392.22 1988.29 5.00
1386.02 1979.45 5.00
1379.83 1970.60 5.00
1373.64 1961.75 5.00
1367.44 1952.91 5.00
1361.25 1944.06 5.00
1355.05 1935.21 5.00
1348.86 1926.37 5.00
1342.66 1917.52 5.00
1336.47 1908.67 5.00
1330.27 1899.83 5.00
1324.08 1890.98 5.00
1317.88 1882.13 5.00
1311.69 1873.29 5.00
1305.49 1864.44 5.00
1299.30 1855.59 5.00
1293.10 1846.75 5.00
1286.91 1837.90 5.00
1280.72 1829.05 5.00
1274.52 1820.20 5.00
1268.33 1811.36 5.00
1262.13 1802.51 5.00
1255.94 1793.66 5.00
1249.74 1784.82 5.00
1243.55 1775.97 5.00
1237.35 1767.12 5.00
1231.16 1758.28 5.00
1224.96 1749.43 5.00
1218.77 1740.58 5.00
1212.57 1731.74 5.00
1206.38 1722.89 5.00
1200.19 1714.04 5.00
1193.99 1705.20 5.00
1187.80 1696.35 5.00
1181.60 1687.50 5.00
1175.41 1678.66 5.00
1169.21 1669.81 5.00
1163.02 1660.96 5.00
1156.82 1652.11 5.00
1150.63 1643.27 5.00
1144.43 1634.42 5.00
1138.24 1625.57 5.00
1132.04 1616.73 5.00
1125.85 1607.88 5.00
1119.66 1599.03 5.00
1113.46 1590.19 5.00
1107.27 1581.34 5.00
1101.07 1572.49 5.00
1094.88 1563.65 5.00
1088.68 1554.80 5.00
1082.49 1545.95 5.00
1076.29 1537.11 5.00
1070.10 1528.26 5.00
1063.90 1519.41 5.00
1057.71 1510.57 5.00
1051.51 1501.72 5.00
1045.32 1492.87 5.00
1039.13 1484.02 5.00
1032.93 1475.18 5.00
1026.74 1466.33 5.00
1020.54 1457.48 5.00
1014.35 1448.64 5.00
1008.15 1439.79 5.00
1001.96 1430.94 5.00
995.76 1422.10 5.00
989.57 1413.25 5.00
983.37 1404.40 5.00
977.18 1395.56 5.00
970.98 1386.71 5.00
964.79 1377.86 5.00
958.60 1369.02 5.00
952.40 1360.17 5.00
946.21 1351.32 5.00
940.01 1342.48 5.00
933.82 1333.63 5.00
927.62 1324.78 5.00
921.43 1315.93 5.00
915.23 1307.09 5.00
909.04 1298.24 5.00
902.84 1289.39 5.00
896.65 1280.55 5.00
890.45 1271.70 5.00
884.26 1262.85 5.00
878.07 1254.01 5.00
871.87 1245.16 5.00
865.68 1236.31 5.00
859.48 1227.47 5.18
853.29 1218.62 5.41
847.09 1209.78 5.73
840.90 1200.94 6.15
834.71 1192.10 6.66
828.53 1183.26 7.26
822.34 1174.43 7.95
816.16 1165.60 8.74
809.99 1156.78 9.62
803.82 1147.97 10.59
797.65 1139.16 11.65
791.49 1130.36 12.81
785.33 1121.57 14.06
779.18 1112.79 15.40
773.04 1104.01 16.83
766.90 1095.25 18.35
760.77 1086.50 19.97
754.65 1077.76 21.68
748.54 1069.03 23.48
742.44 1060.31 25.37
736.34 1051.61 27.36
730.26 1042.92 29.43
724.18 1034.24 31.60
718.12 1025.58 33.85
712.07 1016.94 36.20
706.03 1008.31 38.64
700.00 999.70 41.17
693.98 991.11 43.79
687.98 982.53 46.50
681.99 973.98 49.30
676.01 965.44 52.19
670.05 956.93 55.17
664.10 948.43 58.24
658.17 939.96 61.39
652.25 931.51 64.64
646.35 923.09 67.62
640.16 914.24 70.66
633.96 905.39 73.61
627.77 896.55 76.47
621.58 887.71 79.25
615.39 878.87 81.93
609.20 870.03 84.52
603.02 861.20 87.03
596.84 852.38 89.44
590.66 843.56 91.76
584.49 834.74 93.99
578.32 825.93 96.13
572.16 817.13 98.18
566.01 808.34 100.14
559.86 799.56 102.01
553.71 790.78 103.78
547.58 782.02 105.47
541.45 773.27 107.06
535.33 764.52 108.56
529.21 755.79 109.97
523.11 747.08 111.29
517.01 738.37 112.51
510.93 729.68 113.64
504.86 721.01 114.68
498.79 712.35 115.63
492.74 703.70 116.48
486.70 695.08 117.24
480.67 686.47 117.91
474.65 677.87 118.49
468.65 669.30 118.97
462.66 660.74 119.36
456.68 652.21 119.66
450.72 643.69 119.87
444.77 635.20 119.98
438.84 626.72 120.00
432.92 618.27 119.92
427.02 609.85 119.75
420.82 601.00 120.00
414.63 592.15 120.00
408.44 583.31 120.00
402.24 574.46 120.00
396.05 565.61 120.00
389.85 556.77 120.00
383.66 547.92 120.00
377.46 539.07 120.00
371.27 530.22 120.00
365.07 521.38 120.00
358.88 512.53 120.00
352.68 503.68 120.00
346.49 494.84 120.00
340.29 485.99 120.00
334.10 477.14 120.00
327.91 468.30 120.00
321.71 459.45 120.00
315.52 450.60 120.00
309.32 441.76 120.00
303.13 432.91 120.00
296.93 424.06 120.00
290.74 415.22 120.00
284.54 406.37 120.00
278.35 397.52 120.00
272.15 388.68 120.00
265.96 379.83 120.00
259.76 370.98 120.00
253.57 362.13 120.00
247.37 353.29 120.00
241.18 344.44 120.00
234.99 335.59 120.00
228.79 326.75 120.00
222.60 317.90 120.00
216.40 309.05 120.00
210.21 300.21 120.00
204.01 291.36 120.00
197.82 282.51 120.00
191.62 273.67 120.00
185.43 264.82 120.00
179.23 255.97 120.00
173.04 247.13 120.00
166.84 238.28 120.00
160.65 229.43 120.00
154.46 220.59 120.00
148.26 211.74 119.95
142.07 202.89 119.81
135.87 194.05 119.58
129.68 185.20 119.26
123.49 176.36 118.84
117.30 167.52 118.33
111.11 158.69 117.73
104.93 149.86 117.03
98.75 141.03 116.24
92.57 132.21 115.36
86.40 123.40 114.39
80.24 114.59 113.32
74.07 105.79 112.17
67.92 97.00 110.92
61.77 88.21 109.57
55.62 79.44 108.14
49.49 70.68 106.61
43.36 61.92 104.99
37.24 53.18 103.28
31.13 44.45 101.48
25.02 35.74 99.59
18.93 27.03 97.60
12.85 18.35 95.52
10.73 15.32 85.36
8.61 12.29 75.19
6.49 9.27 65.03
4.37 6.24 54.87
2.25 3.22 44.70
0.13 0.19 34.54
-1.99 -2.84 24.37
-4.10 -5.86 14.21
-6.22 -8.89 4.04
